Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,16/02/2018 01:47:09,10651,2,0,0,0,0,0,0,0,0,0,0,0,0,187.7757957,10651,0,10651,10651,10651,10651,0,10651,10651,0,0,0,0,0,0,0,0,0,64,0,187.7757957,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43908,6,16/02/2018 01:47:05,4191289,5,3,935,332,935,0,187,418.1447118,332,0,110.6666667,191.6802894,302.2936381,1.908720682,598755.5714,1547270.333,4107399,9,4191289,1047822.25,2039826.261,4107408,22,48362,24181,25986.17421,42556,5806,0,0,0,0,168,104,1.192950426,0.715770256,0,935,140.7777778,317.4278571,100760.4444,0,0,0,0,1,0,0,0,0,158.375,187,110.6666667,0,0,0,0,0,0,5,935,3,332,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,11007,2,0,0,0,0,0,0,0,0,0,0,0,0,181.7025529,11007,0,11007,11007,11007,11007,0,11007,11007,0,0,0,0,0,0,0,0,0,64,0,181.7025529,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43920,6,16/02/2018 01:47:05,4101750,5,3,935,305,935,0,187,418.1447118,305,0,101.6666667,176.0918321,302.3099896,1.95038703,585964.2857,1514123.308,4019410,8,4101750,1025437.5,1996098.89,4019418,17,51445,25722.5,31034.20952,47667,3778,0,0,0,0,168,104,1.218991894,0.731395136,0,935,137.7777778,315.5165518,99550.69444,0,0,0,0,1,0,0,0,0,155,187,101.6666667,0,0,0,0,0,0,5,935,3,305,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,11295,2,0,0,0,0,0,0,0,0,0,0,0,0,177.0694998,11295,0,11295,11295,11295,11295,0,11295,11295,0,0,0,0,0,0,0,0,0,64,0,177.0694998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43922,6,16/02/2018 01:47:05,4193119,5,3,935,380,935,0,187,418.1447118,380,0,126.6666667,219.3931023,313.6090342,1.907887661,599017,1548633.775,4110732,7,4193119,1048279.75,2041748.653,4110740,40,51201,25600.5,30850.36176,47415,3786,0,0,0,0,168,104,1.192429788,0.715457873,0,935,146.1111111,321.4204585,103311.1111,0,0,0,0,1,0,0,0,0,164.375,187,126.6666667,0,0,0,0,0,0,5,935,3,380,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,11595,2,0,0,0,0,0,0,0,0,0,0,0,0,172.4881414,11595,0,11595,11595,11595,11595,0,11595,11595,0,0,0,0,0,0,0,0,0,64,0,172.4881414,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43928,6,16/02/2018 01:47:05,4187753,5,3,935,372,935,0,187,418.1447118,372,0,124,214.7743001,312.1005465,1.910332343,598250.4286,1546858.536,4105944,8,4187753,1046938.25,2039448.107,4105952,22,50344,25172,30368.82204,46646,3698,0,0,0,0,168,104,1.193957714,0.716374629,0,935,145.2222222,320.7030471,102850.4444,0,0,0,0,1,0,0,0,0,163.375,187,124,0,0,0,0,0,0,5,935,3,372,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,11834,2,0,0,0,0,0,0,0,0,0,0,0,0,169.0045631,11834,0,11834,11834,11834,11834,0,11834,11834,0,0,0,0,0,0,0,0,0,64,0,169.0045631,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43942,6,16/02/2018 01:47:05,4192534,5,3,935,342,935,0,187,418.1447118,342,0,114,197.4537921,304.5890624,1.908153875,598933.4286,1549491.544,4112610,6,4192534,1048133.5,2043087.362,4112618,44,48204,24102,29460.89693,44934,3270,0,0,0,0,168,104,1.192596172,0.715557703,0,935,141.8888889,318.1974405,101249.6111,0,0,0,0,1,0,0,0,0,159.625,187,114,0,0,0,0,0,0,5,935,3,342,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,12140,2,0,0,0,0,0,0,0,0,0,0,0,0,164.7446458,12140,0,12140,12140,12140,12140,0,12140,12140,0,0,0,0,0,0,0,0,0,64,0,164.7446458,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43924,6,16/02/2018 01:47:05,4089740,5,3,935,361,935,0,187,418.1447118,361,0,120.3333333,208.4234472,316.8905603,1.95611457,584248.5714,1509289.67,4006731,5,4089740,1022435,1989647.261,4006739,22,51027,25513.5,30676.41349,47205,3822,0,0,0,0,168,104,1.222571606,0.733542964,0,935,144,319.7502932,102240.25,0,0,0,0,1,0,0,0,0,162,187,120.3333333,0,0,0,0,0,0,5,935,3,361,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,12509,2,0,0,0,0,0,0,0,0,0,0,0,0,159.8848829,12509,0,12509,12509,12509,12509,0,12509,12509,0,0,0,0,0,0,0,0,0,64,0,159.8848829,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:09,12727,2,0,0,0,0,0,0,0,0,0,0,0,0,157.1462246,12727,0,12727,12727,12727,12727,0,12727,12727,0,0,0,0,0,0,0,0,0,64,0,157.1462246,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43934,6,16/02/2018 01:47:05,4164571,5,3,935,353,935,0,187,418.1447118,353,0,117.6666667,203.804645,309.2755532,1.920966169,594938.7143,1537927.814,4082377,9,4164571,1041142.75,2027599.94,4082386,27,49649,24824.5,30100.82857,46109,3540,0,0,0,0,168,104,1.200603856,0.720362313,0,935,143.1111111,319.0820602,101813.3611,0,0,0,0,1,0,0,0,0,161,187,117.6666667,0,0,0,0,0,0,5,935,3,353,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,13053,2,0,0,0,0,0,0,0,0,0,0,0,0,153.2214817,13053,0,13053,13053,13053,13053,0,13053,13053,0,0,0,0,0,0,0,0,0,64,0,153.2214817,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43936,6,16/02/2018 01:47:05,4129298,5,3,935,331,935,0,187,418.1447118,331,0,110.3333333,191.1029391,306.5896431,1.937375312,589899.7143,1524603.867,4047121,8,4129298,1032324.5,2009975.041,4047130,20,49415,24707.5,29890.11075,45843,3572,0,0,0,0,168,104,1.21085957,0.726515742,0,935,140.6666667,317.3527217,100712.75,0,0,0,0,1,0,0,0,0,158.25,187,110.3333333,0,0,0,0,0,0,5,935,3,331,219,211,1,32,0,0,0,0,0,0,0,0,Benign
43930,6,16/02/2018 01:47:05,4135798,5,3,935,369,935,0,187,418.1447118,369,0,123,213.0422493,315.2958631,1.934330448,590828.2857,1526529.75,4052411,8,4135798,1033949.5,2012421.261,4052419,23,50350,25175,30228.8149,46550,3800,0,0,0,0,168,104,1.20895653,0.725373918,0,935,144.8888889,320.4393252,102681.3611,0,0,0,0,1,0,0,0,0,163,187,123,0,0,0,0,0,0,5,935,3,369,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,13463,2,0,0,0,0,0,0,0,0,0,0,0,0,148.5552997,13463,0,13463,13463,13463,13463,0,13463,13463,0,0,0,0,0,0,0,0,0,64,0,148.5552997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43926,6,16/02/2018 01:47:05,4203282,5,3,935,415,935,0,187,418.1447118,415,0,138.3333333,239.6003617,321.1775941,1.903274632,600468.8571,1551672.071,4119070,8,4203282,1050820.5,2045613.883,4119078,19,50931,25465.5,30290.33319,46884,4047,0,0,0,0,168,104,1.189546645,0.713727987,0,935,150,324.7980142,105493.75,0,0,0,0,1,0,0,0,0,168.75,187,138.3333333,0,0,0,0,0,0,5,935,3,415,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,13787,2,0,0,0,0,0,0,0,0,0,0,0,0,145.0641909,13787,0,13787,13787,13787,13787,0,13787,13787,0,0,0,0,0,0,0,0,0,64,0,145.0641909,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43940,6,16/02/2018 01:47:05,4186950,5,3,935,365,935,0,187,418.1447118,365,0,121.6666667,210.7328483,310.4885418,1.910698719,598135.7143,1546275.307,4104508,9,4186950,1046737.5,2038621.769,4104517,22,48891,24445.5,29400.79285,45235,3656,0,0,0,0,168,104,1.194186699,0.716512019,0,935,144.4444444,320.0922176,102459.0278,0,0,0,0,1,0,0,0,0,162.5,187,121.6666667,0,0,0,0,0,0,5,935,3,365,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,14068,2,0,0,0,0,0,0,0,0,0,0,0,0,142.1666193,14068,0,14068,14068,14068,14068,0,14068,14068,0,0,0,0,0,0,0,0,0,64,0,142.1666193,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43944,6,16/02/2018 01:47:05,4193643,5,3,935,383,935,0,187,418.1447118,383,0,127.6666667,221.1251531,314.2852169,1.907649268,599091.8571,1548982.742,4111608,6,4193643,1048410.75,2042236.613,4111616,39,48221,24110.5,28982.18564,44604,3617,0,0,0,0,168,104,1.192280793,0.715368476,0,935,146.4444444,321.6947742,103487.5278,0,0,0,0,1,0,0,0,0,164.75,187,127.6666667,0,0,0,0,0,0,5,935,3,383,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,14426,2,0,0,0,0,0,0,0,0,0,0,0,0,138.6385692,14426,0,14426,14426,14426,14426,0,14426,14426,0,0,0,0,0,0,0,0,0,64,0,138.6385692,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43938,6,16/02/2018 01:47:05,4148564,5,3,935,369,935,0,187,418.1447118,369,0,123,213.0422493,314.3256317,1.928378109,592652,1531328.633,4065121,5,4148564,1037141,2018763.937,4065129,21,49345,24672.5,29540.8,45561,3784,0,0,0,0,168,104,1.205236318,0.723141791,0,935,144.8888889,320.4393252,102681.3611,0,0,0,0,1,0,0,0,0,163,187,123,0,0,0,0,0,0,5,935,3,369,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,14785,2,0,0,0,0,0,0,0,0,0,0,0,0,135.2722354,14785,0,14785,14785,14785,14785,0,14785,14785,0,0,0,0,0,0,0,0,0,64,0,135.2722354,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43946,6,16/02/2018 01:47:05,4103005,5,3,935,356,935,0,187,418.1447118,356,0,118.6666667,205.5366958,314.6474352,1.949790458,586143.5714,1514607.267,4020698,9,4103005,1025751.25,1996738.991,4020707,25,47958,23979,28670.35155,44252,3706,0,0,0,0,168,104,1.218619037,0.731171422,0,935,143.4444444,319.3302018,101971.7778,0,0,0,0,1,0,0,0,0,161.375,187,118.6666667,0,0,0,0,0,0,5,935,3,356,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,15006,2,0,0,0,0,0,0,0,0,0,0,0,0,133.2800213,15006,0,15006,15006,15006,15006,0,15006,15006,0,0,0,0,0,0,0,0,0,64,0,133.2800213,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43970,6,16/02/2018 01:47:05,3924839,5,3,935,373,935,0,187,418.1447118,373,0,124.3333333,215.3516504,333.2620778,2.03830017,560691.2857,1448911.33,3846265,8,3924839,981209.75,1910145.357,3846273,21,48090,24045,29149.76995,44657,3433,0,0,0,0,168,104,1.273937606,0.764362564,0,935,145.3333333,320.791599,102907.25,0,0,0,0,1,0,0,0,0,163.5,187,124.3333333,0,0,0,0,0,0,5,935,3,373,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,15263,2,0,0,0,0,0,0,0,0,0,0,0,0,131.0358383,15263,0,15263,15263,15263,15263,0,15263,15263,0,0,0,0,0,0,0,0,0,64,0,131.0358383,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43972,6,16/02/2018 01:47:05,4194893,5,3,935,326,935,0,187,418.1447118,326,0,108.6666667,188.2161878,300.6036149,1.907080824,599270.4286,1550956.602,4116278,7,4194893,1048723.25,2045136.892,4116285,25,47855,23927.5,28990.67092,44427,3428,0,0,0,0,168,104,1.191925515,0.715155309,0,935,140.1111111,316.9820359,100477.6111,0,0,0,0,1,0,0,0,0,157.625,187,108.6666667,0,0,0,0,0,0,5,935,3,326,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,15460,2,0,0,0,0,0,0,0,0,0,0,0,0,129.3661061,15460,0,15460,15460,15460,15460,0,15460,15460,0,0,0,0,0,0,0,0,0,64,0,129.3661061,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43968,6,16/02/2018 01:47:05,4204585,5,3,935,347,935,0,187,418.1447118,347,0,115.6666667,200.3405434,304.9052404,1.902684807,600655,1554234.025,4125091,5,4204585,1051146.25,2049399.621,4125099,29,48441,24220.5,29239.57251,44896,3545,0,0,0,0,168,104,1.189178004,0.713506803,0,935,142.4444444,318.5946135,101502.5278,0,0,0,0,1,0,0,0,0,160.25,187,115.6666667,0,0,0,0,0,0,5,935,3,347,237,211,1,32,0,0,0,0,0,0,0,0,Benign
43976,6,16/02/2018 01:47:05,4084058,5,3,935,309,935,0,187,418.1447118,309,0,103,178.4012332,304.5990042,1.95883604,583436.8571,1508941.008,4005155,7,4084058,1021014.5,1989530.957,4005164,21,47611,23805.5,28829.45058,44191,3420,0,0,0,0,168,104,1.224272525,0.734563515,0,935,138.2222222,315.784253,99719.69444,0,0,0,0,1,0,0,0,0,155.5,187,103,0,0,0,0,0,0,5,935,3,309,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,15968,2,0,0,0,0,0,0,0,0,0,0,0,0,125.250501,15968,0,15968,15968,15968,15968,0,15968,15968,0,0,0,0,0,0,0,0,0,64,0,125.250501,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:09,16163,2,0,0,0,0,0,0,0,0,0,0,0,0,123.7394048,16163,0,16163,16163,16163,16163,0,16163,16163,0,0,0,0,0,0,0,0,0,64,0,123.7394048,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43954,6,16/02/2018 01:47:05,4203065,5,3,935,352,935,0,187,418.1447118,352,0,117.3333333,203.2272948,306.2051146,1.903372896,600437.8571,1552358.049,4120604,8,4203065,1050766.25,2046670.795,4120612,27,50768,25384,30081.73669,46655,4113,0,0,0,0,168,104,1.18960806,0.713764836,0,935,143,319,101761,0,0,0,0,1,0,0,0,0,160.875,187,117.3333333,0,0,0,0,0,0,5,935,3,352,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,16525,2,0,0,0,0,0,0,0,0,0,0,0,0,121.0287443,16525,0,16525,16525,16525,16525,0,16525,16525,0,0,0,0,0,0,0,0,0,64,0,121.0287443,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43964,6,16/02/2018 01:47:05,4149469,5,3,935,305,935,0,187,418.1447118,305,0,101.6666667,176.0918321,298.833417,1.927957529,592781.2857,1532672.264,4068309,8,4149469,1037367.25,2020735.846,4068317,25,49204,24602,29431.19845,45413,3791,0,0,0,0,168,104,1.204973456,0.722984073,0,935,137.7777778,315.5165518,99550.69444,0,0,0,0,1,0,0,0,0,155,187,101.6666667,0,0,0,0,0,0,5,935,3,305,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,16851,2,0,0,0,0,0,0,0,0,0,0,0,0,118.6873183,16851,0,16851,16851,16851,16851,0,16851,16851,0,0,0,0,0,0,0,0,0,64,0,118.6873183,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43952,6,16/02/2018 01:47:05,4191258,5,3,935,376,935,0,187,418.1447118,376,0,125.3333333,217.0837012,312.7939153,1.9087348,598751.1429,1547442.667,4107765,5,4191258,1047814.5,2040082.292,4107774,64,51240,25620,30204.77327,46978,4262,0,0,0,0,168,104,1.19295925,0.71577555,0,935,145.6666667,321.0591846,103079,0,0,0,0,1,0,0,0,0,163.875,187,125.3333333,0,0,0,0,0,0,5,935,3,376,237,211,1,32,0,0,0,0,0,0,0,0,Benign
43962,6,16/02/2018 01:47:05,4181748,5,3,935,346,935,0,187,418.1447118,346,0,115.3333333,199.7631931,306.331228,1.913075585,597392.5714,1544402.119,4099519,8,4181748,1045437,2036164.201,4099527,25,49710,24855,29435.44109,45669,4041,0,0,0,0,168,104,1.19567224,0.717403344,0,935,142.3333333,318.5145209,101451.5,0,0,0,0,1,0,0,0,0,160.125,187,115.3333333,0,0,0,0,0,0,5,935,3,346,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,17248,2,0,0,0,0,0,0,0,0,0,0,0,0,115.9554731,17248,0,17248,17248,17248,17248,0,17248,17248,0,0,0,0,0,0,0,0,0,64,0,115.9554731,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43958,6,16/02/2018 01:47:05,4207643,5,3,935,328,935,0,187,418.1447118,328,0,109.3333333,189.3708883,300.1680513,1.901301988,601091.8571,1553861.5,4124668,7,4207643,1051910.75,2048615.535,4124676,56,50189,25094.5,29625.65281,46043,4146,0,0,0,0,168,104,1.188313742,0.712988245,0,935,140.3333333,317.1293112,100571,0,0,0,0,1,0,0,0,0,157.875,187,109.3333333,0,0,0,0,0,0,5,935,3,328,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,17577,2,0,0,0,0,0,0,0,0,0,0,0,0,113.78506,17577,0,17577,17577,17577,17577,0,17577,17577,0,0,0,0,0,0,0,0,0,64,0,113.78506,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43948,6,16/02/2018 01:47:05,4151981,5,3,935,380,935,0,187,418.1447118,380,0,126.6666667,219.3931023,316.7162856,1.926791091,593140.1429,1531881.722,4066854,9,4151981,1037995.25,2019359.668,4066863,21,52076,26038,30484.78755,47594,4482,0,0,0,0,168,104,1.204244432,0.722546659,0,935,146.1111111,321.4204585,103311.1111,0,0,0,0,1,0,0,0,0,164.375,187,126.6666667,0,0,0,0,0,0,5,935,3,380,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,17900,2,0,0,0,0,0,0,0,0,0,0,0,0,111.7318436,17900,0,17900,17900,17900,17900,0,17900,17900,0,0,0,0,0,0,0,0,0,64,0,111.7318436,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43956,6,16/02/2018 01:47:05,4163895,5,3,935,396,935,0,187,418.1447118,396,0,132,228.6307066,319.6526329,1.921278034,594842.1429,1536917.795,4079986,7,4163895,1040973.75,2026121.523,4079993,24,50599,25299.5,29755.76046,46340,4259,0,0,0,0,168,104,1.200798771,0.720479263,0,935,147.8888889,322.9165699,104275.1111,0,0,0,0,1,0,0,0,0,166.375,187,132,0,0,0,0,0,0,5,935,3,396,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,18225,2,0,0,0,0,0,0,0,0,0,0,0,0,109.739369,18225,0,18225,18225,18225,18225,0,18225,18225,0,0,0,0,0,0,0,0,0,64,0,109.739369,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43950,6,16/02/2018 01:47:05,4177490,5,3,935,351,935,0,187,418.1447118,351,0,117,202.6499445,307.8403539,1.91502553,596784.2857,1541418.335,4092127,9,4177490,1044372.5,2031955.396,4092136,20,51774,25887,30235.88596,47267,4507,0,0,0,0,168,104,1.196890956,0.718134574,0,935,142.8888889,318.9182671,101708.8611,0,0,0,0,1,0,0,0,0,160.75,187,117,0,0,0,0,0,0,5,935,3,351,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,18476,2,0,0,0,0,0,0,0,0,0,0,0,0,108.2485386,18476,0,18476,18476,18476,18476,0,18476,18476,0,0,0,0,0,0,0,0,0,64,0,108.2485386,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43978,6,16/02/2018 01:47:05,4091404,5,3,935,322,935,0,187,418.1447118,322,0,107.3333333,185.9067867,307.2294987,1.955319005,584486.2857,1510578.997,4009893,8,4091404,1022851,1991476.043,4009901,33,50796,25398,31477.56547,47656,3140,0,0,0,0,168,104,1.222074378,0.733244627,0,935,139.6666667,316.6914903,100293.5,0,0,0,0,1,0,0,0,0,157.125,187,107.3333333,0,0,0,0,0,0,5,935,3,322,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,18790,2,0,0,0,0,0,0,0,0,0,0,0,0,106.4395955,18790,0,18790,18790,18790,18790,0,18790,18790,0,0,0,0,0,0,0,0,0,64,0,106.4395955,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43980,6,16/02/2018 01:47:05,4141910,5,3,935,304,935,0,187,418.1447118,304,0,101.3333333,175.5144818,299.1373545,1.931476058,591701.4286,1529593.808,4060233,5,4141910,1035477.5,2016617.162,4060242,43,50628,25314,31361.59996,47490,3138,0,0,0,0,168,104,1.207172536,0.724303522,0,935,137.6666667,315.4504715,99509,0,0,0,0,1,0,0,0,0,154.875,187,101.3333333,0,0,0,0,0,0,5,935,3,304,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,19043,2,0,0,0,0,0,0,0,0,0,0,0,0,105.0254687,19043,0,19043,19043,19043,19043,0,19043,19043,0,0,0,0,0,0,0,0,0,64,0,105.0254687,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43996,6,16/02/2018 01:47:05,4206486,5,3,935,305,935,0,187,418.1447118,305,0,101.6666667,176.0918321,294.7828663,1.901824944,600926.5714,1554872.045,4126798,6,4206486,1051621.5,2050221.144,4126807,26,48286,24143,30674.29217,45833,2453,0,0,0,0,168,104,1.18864059,0.713184354,0,935,137.7777778,315.5165518,99550.69444,0,0,0,0,1,0,0,0,0,155,187,101.6666667,0,0,0,0,0,0,5,935,3,305,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,19320,2,0,0,0,0,0,0,0,0,0,0,0,0,103.5196687,19320,0,19320,19320,19320,19320,0,19320,19320,0,0,0,0,0,0,0,0,0,64,0,103.5196687,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
